IFRS_MONTH,KEY,Liabilitas Kontrak Asuransi (Saldo Awal),Aset Kontrak Asuransi (Saldo Awal),Saldo Bersih Kontrak Asuransi (Saldo Awal),Pendapatan Jasa Asuransi,Ekspektasi Klaim & Beban Attributable (Estimasi),Perubahan pada Penyesuaian Risiko (RA),Perubahan pada CSM (Amortisasi),Pendapatan Jasa Asuransi Lainnya,Beban Jasa Asuransi,Beban Klaim & Biaya Attributable,Amortisasi Arus Kas Akuisisi (Beban),Kerugian dari Kontrak Merugi (Onerous),Beban Jasa Asuransi Lainnya,Hasil Jasa Asuransi Kotor,Penerimaan Premi,Arus Kas Akuisisi Asuransi,Beban Klaim & Beban Jasa Asuransi Dibayarkan,Arus Kas Bersih,Pendapatan (Beban) Keuangan Kontrak Asuransi (P&L),Pendapatan (Beban) Keuangan Kontrak Asuransi (OCI),Alokasi Aset untuk Arus Kas Akuisisi,Komponen Investasi,Perubahan Lainnya,Total Perubahan,Liabilitas Kontrak Asuransi (Saldo Akhir),Aset Kontrak Asuransi (Saldo Akhir),Saldo Bersih Kontrak Asuransi (Saldo Akhir),NAMA_PRODUK
2024-01-01,AJK_Relife_13,101075462.76601,0.0,101075462.76601,9600811.05058905,8728010.045990044,872801.0045990045,-0.0,0,-48797827.44331461,295526.05355222576,0.0,-49093353.49686684,0,-58398638.49390366,0.0,0.0,0,0.0,-58694164.547455885,0,0.0,240990.8792129082,0.0,-58453173.668242976,42622289.097767025,0.0,42622289.097767025,AJK_RELIFE
2024-02-01,AJK_Relife_13,42622289.097767025,0.0,42622289.097767025,4794901.533618706,4359001.394198824,435900.1394198823,-0.0,0,376912.7850564756,295526.05355222576,0.0,81386.73150424987,0,-4417988.748562231,0.0,0.0,0,0.0,-4713514.802114456,0,0.0,219193.7043832507,0.0,-4494321.097731206,38127968.00003582,0.0,38127968.00003582,AJK_RELIFE
2024-03-01,AJK_Relife_13,38127968.00003582,0.0,38127968.00003582,4517370.716993345,4106700.6518121315,410670.0651812132,-0.0,0,367807.4472868215,295526.05355222576,0.0,72281.39373459575,0,-4149563.2697065235,0.0,0.0,0,0.0,-4445089.323258749,0,0.0,196098.8319701313,0.0,-4248990.491288618,33878977.508747205,0.0,33878977.508747205,AJK_RELIFE
2023-12-01,AJK_Relife_14,231161048.60024798,0.0,231161048.60024798,7429643.484971349,6754221.349973953,675422.1349973954,-0.0,0,332093.3414326757,133185.28289627554,0.0,198908.0585364002,0,-7097550.143538673,0.0,0.0,0,0.0,-7230735.426434949,0,0.0,1307592.0097079782,0.0,-5923143.416726971,225237905.183521,0.0,225237905.183521,AJK_RELIFE
2024-01-01,AJK_Relife_14,225237905.183521,0.0,225237905.183521,6995288.8843419505,6359353.531219955,635935.3531219956,-0.0,0,-118339038.14575437,128186.29680919484,0.0,-118467224.44256356,0,-125334327.03009632,0.0,0.0,0,0.0,-125462513.32690552,0,0.0,586263.6433870553,0.0,-124876249.68351847,100361655.50000253,0.0,100361655.50000253,AJK_RELIFE
2024-02-01,AJK_Relife_14,100361655.50000253,0.0,100361655.50000253,3656250.7236146075,3323864.294195098,332386.4294195098,-0.0,0,331910.559434697,128186.29680919484,0.0,203724.26262550213,0,-3324340.1641799104,0.0,0.0,0,0.0,-3452526.4609891055,0,0.0,569886.8764381992,0.0,-2882639.5845509064,97479015.91545163,0.0,97479015.91545163,AJK_RELIFE
2024-03-01,AJK_Relife_14,97479015.91545163,0.0,97479015.91545163,3699870.4612109256,3363518.6011008415,336351.86011008424,-0.0,0,326236.3825869323,125843.38419533163,0.0,200392.99839160062,0,-3373634.0786239933,0.0,0.0,0,0.0,-3499477.462819325,0,0.0,539159.9322288838,0.0,-2960317.530590441,94518698.38486119,0.0,94518698.38486119,AJK_RELIFE
2023-12-01,AJK_Relife_15,12405309.625823652,0.0,12405309.625823652,260653.0565121774,236957.32410197947,23695.732410197947,-0.0,0,27423.68948120498,16814.85040303944,0.0,10608.83907816554,0,-233229.3670309724,0.0,0.0,0,0.0,-250044.21743401187,0,0.0,76423.41672035865,0.0,-173620.8007136532,12231688.82511,0.0,12231688.82511,AJK_RELIFE
2024-01-01,AJK_Relife_15,12231688.82511,0.0,12231688.82511,260191.38196573954,236537.61996885412,23653.761996885412,-0.0,0,-2215591.224527771,16814.850403039443,0.0,-2232406.0749308104,0,-2475782.606493511,0.0,0.0,0,0.0,-2492597.45689655,0,0.0,58078.05878631697,0.0,-2434519.3981102332,9797169.426999766,0.0,9797169.426999766,AJK_RELIFE
2024-02-01,AJK_Relife_15,9797169.426999765,0.0,9797169.426999765,231835.1357587136,210759.21432610325,21075.92143261033,-0.0,0,29722.930487824604,16814.850403039443,0.0,12908.080084785159,0,-202112.20527088898,0.0,0.0,0,0.0,-218927.05567392844,0,0.0,59450.59520056348,0.0,-159476.46047336495,9637692.9665264,0.0,9637692.9665264,AJK_RELIFE
2024-03-01,AJK_Relife_15,9637692.966526402,0.0,9637692.966526402,234501.70739126496,213183.37035569543,21318.337035569544,-0.0,0,29551.424911540158,16814.850403039443,0.0,12736.574508500715,0,-204950.28247972482,0.0,0.0,0,0.0,-221765.13288276424,0,0.0,54345.86411136054,0.0,-167419.2687714037,9470273.697754998,0.0,9470273.697754998,AJK_RELIFE
2023-12-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-01-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-02-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2024-03-01,AJK_Relife_16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,AJK_RELIFE
2023-12-01,AJK_Relife_17,7854690.811284976,0.0,7854690.811284976,696344.4429506775,633040.4026824341,63304.0402682434,-0.0,0,17525.791645481757,34938.88840966866,0.0,-17413.096764186903,0,-678818.6513051958,0.0,0.0,0,0.0,-713757.5397148643,0,0.0,39066.25589988838,0.0,-674691.283814976,7179999.52747,0.0,7179999.52747,AJK_RELIFE
2024-01-01,AJK_Relife_17,7179999.52747,0.0,7179999.52747,497266.5893087638,452060.5357352398,45206.053573523976,-0.0,0,-2200991.162281904,29361.730189327853,0.0,-2230352.892471232,0,-2698257.7515906678,0.0,0.0,0,0.0,-2727619.481779996,0,0.0,25694.376093938685,0.0,-2701925.1056860574,4478074.421783943,0.0,4478074.421783943,AJK_RELIFE
2024-02-01,AJK_Relife_17,4478074.421783943,0.0,4478074.421783943,354099.20260524034,321908.3660047639,32190.8366004764,-0.0,0,34630.85903182774,27841.475879292004,0.0,6789.38315253574,0,-319468.3435734126,0.0,0.0,0,0.0,-347309.81945270457,0,0.0,23880.300803577145,0.0,-323429.51864912745,4154644.9031348154,0.0,4154644.9031348154,AJK_RELIFE
2024-03-01,AJK_Relife_17,4154644.9031348154,0.0,4154644.9031348154,333395.62904798286,303086.93549816625,30308.693549816624,-0.0,0,32165.780247198974,25870.22146786281,0.0,6295.558779336163,0,-301229.84880078386,0.0,0.0,0,0.0,-327100.0702686467,0,0.0,21850.05564373082,0.0,-305250.0146249159,3849394.8885098994,0.0,3849394.8885098994,AJK_RELIFE
2023-12-01,AJK_Relife_18,703329.2740361849,0.0,703329.2740361849,671990.5350264804,610900.4863877095,61090.04863877095,-0.0,0,2965.417792727865,36019.327709453835,0.0,-33053.90991672597,0,-669025.1172337526,0.0,0.0,0,0.0,-705044.4449432064,0,0.0,1715.1709070217419,0.0,-703329.2740361847,2.0827389e-10,0.0,2.0827389e-10,AJK_RELIFE
2024-02-01,AJK_Relife_18,2.0827389e-10,0.0,2.0827389e-10,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0827389e-10,0.0,2.0827389e-10,AJK_RELIFE
2024-03-01,AJK_Relife_18,2.0827389e-10,0.0,2.0827389e-10,0.0,0.0,0.0,-0.0,0,0.0,-0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0827389e-10,0.0,2.0827389e-10,AJK_RELIFE
2023-12-01,AJK_Relife_5,2139425.9270685054,0.0,2139425.9270685054,188999.4003293381,171817.63666303465,17181.763666303465,-0.0,0,41054.65271109617,45052.92142603039,0.0,-3998.268714934225,0,-147944.74761824193,0.0,0.0,0,0.0,-192997.66904427233,0,0.0,10726.858425767168,0.0,-182270.81061850517,1957155.11645,0.0,1957155.11645,AJK_RELIFE
2024-01-01,AJK_Relife_5,1957155.11645,0.0,1957155.11645,178449.95429423676,162227.23117657888,16222.723117657888,-0.0,0,-265418.0126025752,45052.92142603039,0.0,-310470.9340286056,0,-443867.96689681197,0.0,0.0,0,0.0,-488920.8883228423,0,0.0,8274.950857630229,0.0,-480645.9374652121,1476509.178984788,0.0,1476509.178984788,AJK_RELIFE
2024-02-01,AJK_Relife_5,1476509.178984788,0.0,1476509.178984788,143237.65237300267,130216.0476118206,13021.604761182061,-0.0,0,47064.654608040924,45052.92142603039,0.0,2011.7331820105353,0,-96172.99776496174,0.0,0.0,0,0.0,-141225.91919099214,0,0.0,7980.349129491882,0.0,-133245.57006150024,1343263.6089232878,0.0,1343263.6089232878,AJK_RELIFE
2024-03-01,AJK_Relife_5,1343263.6089232878,0.0,1343263.6089232878,136855.0161072341,124413.65100657646,12441.365100657646,-0.0,0,46873.88606096084,45052.92142603039,0.0,1820.9646349304494,0,-89981.13004627328,0.0,0.0,0,0.0,-135034.05147230366,0,0.0,7141.145406771153,0.0,-127892.9060655325,1215370.7028577554,0.0,1215370.7028577554,AJK_RELIFE
2023-12-01,AJK_Relife_7,808198.989379833,0.0,808198.989379833,41828.40854198485,38025.825947258956,3802.5825947258936,-0.0,0,4020.72770739749,4345.795975496609,0.0,-325.06826809911854,0,-37807.68083458736,0.0,0.0,0,0.0,-42153.476810083965,0,0.0,4235.374130251046,0.0,-37918.10267983292,770280.8867,0.0,770280.8867,AJK_RELIFE
2024-01-01,AJK_Relife_7,770280.8867,0.0,770280.8867,41997.24491441572,38179.31355855975,3817.9313558559743,-0.0,0,-203719.3427515589,4345.795975496609,0.0,-208065.1387270555,0,-245716.58766597463,0.0,0.0,0,0.0,-250062.38364147124,0,0.0,2940.2293219521025,0.0,-247122.15431951915,523158.73238048085,0.0,523158.73238048085,AJK_RELIFE
2024-02-01,AJK_Relife_7,523158.73238048085,0.0,523158.73238048085,30340.256238512182,27582.051125920167,2758.2051125920166,-0.0,0,5163.067159345254,4345.795975496609,0.0,817.2711838486457,0,-25177.18907916693,0.0,0.0,0,0.0,-29522.985054663535,0,0.0,2870.7777543977936,0.0,-26652.20730026574,496506.5250802151,0.0,496506.5250802151,AJK_RELIFE
2024-03-01,AJK_Relife_7,496506.5250802151,0.0,496506.5250802151,29501.13333342415,26819.21212129468,2681.9212121294677,-0.0,0,5120.192483786551,4345.795975496609,0.0,774.3965082899424,0,-24380.940849637598,0.0,0.0,0,0.0,-28726.73682513421,0,0.0,2683.3350304669493,0.0,-26043.40179466726,470463.1232855479,0.0,470463.1232855479,AJK_RELIFE
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,-98112060.01737368,36283318.07240205,-134395378.08977574,51772052.10947254,14795581.75232496,1130018.5460667324,35846451.81108085,0,13027094.297177339,9531698.005519701,3495396.291657638,0.0,0,-38744957.812295206,13921337.404763112,-1532657.7205087785,0,15453995.12527189,-37850714.70470943,0,1962738.5711488593,16124518.995555138,75234797.17907116,55471340.04106572,-44603458.54745681,34320579.501253195,-78924038.04871,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,-44603458.54745681,34320579.501253195,-78924038.04871,28866476.221919954,14714896.537484681,1124214.524288905,13027365.160146367,0,12946409.082337061,9473657.787741428,3472751.2945956322,0.0,0,-15920067.139582893,2474739.0196650927,-639396.5883431341,0,3114135.608008227,-26391737.20225486,0,2833354.706252498,12833870.0995496,112061912.27655663,101337399.88010386,53900586.626394555,31487224.7950007,22413361.831393853,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,53900586.62639455,31487224.795000695,22413361.831393853,29653665.41404725,14715678.435904521,1124292.7063706024,13813694.271772126,0,12947190.980756901,9474439.608558401,3472751.3721984997,0.0,0,-16706474.433290347,6612410.244018539,0.0,0,6612410.244018539,-23041255.17002871,0,3472751.3721984997,12163199.022434654,101341212.77723159,93935908.00183603,144363743.25603208,28014473.422802195,116349269.83322988,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2019,144363743.25603208,28014473.422802195,116349269.83322988,30037389.045568053,14637635.181271961,1119003.6231959504,14280750.241100142,0,12869147.72612434,9421548.776811883,3447598.9493124573,0.0,0,-17168241.31944371,4159533.406052689,-856472.9940223614,0,5016006.40007505,-25877855.639515363,0,2591125.955290096,9545937.766395489,124424806.89919113,110684014.98136134,252456632.28210333,25423347.4675121,227033284.81459123,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,140490610.1215521,21342302.341594413,119148307.77995768,57933620.700610794,12721541.4081014,927237.6930984488,44284841.59941094,0,11769714.998055493,8320550.520938582,3449164.477116912,0.0,0,-46163905.7025553,53258809.175512984,-1571854.1162125363,0,54830663.291725524,-4674811.52509781,0,1877310.3609043758,22337664.75823245,75753586.58000329,95293750.17404231,233907049.93469003,19464991.980690036,214442057.954,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,233907049.93469003,19464991.980690036,214442057.954,28700538.75735213,12262187.698989829,899336.2160698344,15539014.842292463,0,11308180.22154892,8039354.683257436,3268825.538291484,0.0,0,-17392358.535803206,9606387.537082158,-4640524.399351752,0,14246911.936433911,-19094151.22026997,0,-1371698.8610602682,15934497.606390381,39664212.79533922,35132860.32039936,270411609.11614966,20836690.841750305,249574918.27439934,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,270411609.11614966,20836690.841750305,249574918.27439937,29107394.05699935,11971385.02830325,884204.163909975,16251804.864786126,0,11007642.804677231,7878299.415473731,3129343.3892035005,0.0,0,-18099751.252322122,23311072.364893194,-3590408.7845690004,0,26901481.149462193,-5796321.692106158,0,-461065.3953654999,16525772.410691706,-44317948.56220269,-34049563.23898265,236823111.27253252,21297756.237115804,215525355.03541672,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2020,236823111.27253252,21297756.237115804,215525355.03541672,29208318.700711325,11512280.43002291,848494.4789767973,16847543.791711617,0,10537735.38179972,7510399.741544781,3027335.6402549394,0.0,0,-18670583.318911605,3016373.048497715,-2908974.539378046,0,5925347.587875761,-26191945.65221361,0,118361.10087689338,14047371.807237808,115860042.73800224,103833829.99390334,340538580.165559,21179395.13623891,319359185.02932006,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,54079777.65041611,26478529.978337593,27601247.67207852,49541057.100883044,12094526.842322601,910074.6555236245,36536455.60303682,0,10902340.139333539,7908559.852247182,2993780.287086356,0.0,0,-38638716.961549506,23979848.5519416,-2331150.961538771,0,26310999.513480373,-25561208.548941445,0,662629.3255475848,15223789.703571886,96707411.17601345,87032621.65619148,140449769.98106003,25815900.65279001,114633869.32827,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,140449769.98106003,25815900.65279001,114633869.32827,25313160.360305153,11940984.475293245,900125.9594781586,12472049.925533751,0,10739820.082692567,7800095.202180906,2939724.88051166,0.0,0,-14573340.277612586,19261652.114933133,-1501723.02388239,0,20763375.138815522,-6051508.24537202,0,1438001.8566292701,13877166.705328323,-41150870.08435209,-31887209.767766517,107124558.35666423,24377898.79616074,82746659.56050348,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,107124558.35666423,24377898.79616074,82746659.56050348,25053556.808584593,11517127.61927237,866916.5137886124,12669512.675523613,0,10311911.94185721,7463949.460470962,2847962.4813862466,0.0,0,-14741644.866727384,17640994.02119085,-2630465.3768554647,0,20271459.398046315,-7412562.787393745,0,217497.10453078197,10467108.491556158,-28516459.025110103,-25244416.21641691,81662645.03571653,24160401.691629957,57502243.34408657,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2021,81662645.03571653,24160401.691629957,57502243.34408657,24732384.25832642,11176698.960869353,843082.4624200778,12712602.835036987,0,9959453.977899414,7213579.641230837,2745874.336668575,0.0,0,-14772930.280427005,6423581.278817749,-2791208.8196578035,0,9214790.098475553,-18308802.97950867,0,-45334.48298922833,7291705.147766432,70924399.6812419,59861967.366510436,141569946.8852162,24205736.174619187,117364210.71059701,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,237787840.7182582,26682351.933945492,211105488.78431273,174562727.59438288,37162877.68185926,2786474.9170925706,134613374.99543107,0,36737587.410965204,27439458.90003164,9298128.510933563,0.0,0,-137825140.18341768,47466803.51239304,-1757389.816988079,0,49224193.32938112,-127095924.08198984,0,7540738.693945484,68573140.64629377,707322791.0416379,656340746.2998873,886587848.3242,19141613.240000006,867446235.0842,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,886587848.3242,19141613.240000006,867446235.0842,86725767.54633397,36831440.06335591,2763087.288384521,47131240.194593534,0,36406149.79246184,27205582.612951145,9200567.179510701,0.0,0,-50319617.75387213,174518781.80146518,-2479105.4557187324,0,176997887.2571839,87793014.25513121,0,6721461.723791969,47337907.13767298,-736336752.0703118,-594484368.9537156,285382017.6466925,12420151.516208038,272961866.13048446,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,285382017.6466925,12420151.516208038,272961866.13048446,84791459.5166732,32452955.802939568,2424793.6360705127,49913710.07766312,0,32001516.338002987,23796496.895768546,8205019.442234442,0.0,0,-52789943.17867022,15866694.018958507,-26452432.555627003,0,42319126.57458551,-68924765.4977147,0,-18247413.11339256,44370419.539704315,320354187.15256745,277552428.0811645,581181858.8412496,30667564.6296006,550514294.211649,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2022,581181858.8412496,30667564.6296006,550514294.211649,86140318.4093638,32121303.64530403,2399543.2192647536,51619471.54479502,0,31662320.5781922,23536449.125535704,8125871.452656496,0.0,0,-54477997.8311716,133363767.23833427,-2156059.8666704055,0,135519827.10500467,47223448.82897046,0,5969811.585986091,48450867.14445134,-117861950.05449308,-16217822.495085195,558994224.7601783,24697753.043614507,534296471.71656376,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,54687880.54486342,39098574.935841724,15589305.609021693,79776801.02987197,11755185.994472943,624717.7458294472,67396897.28956957,0,11609778.540617641,6101770.0044391705,5508008.5361784715,0.0,0,-68167022.48925433,9360010.36142357,-1384830.7787367497,0,10744841.14016032,-70416790.6684484,0,4123177.757441722,28418085.935726758,289302590.43825823,251427063.4629783,301991766.2504,34975397.1784,267016369.072,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,301991766.2504,34975397.1784,267016369.072,33711597.500737995,11616017.54785205,611929.949539262,21483650.003346678,0,11460311.932921365,5963593.880461933,5496718.052459433,0.0,0,-22251285.56781663,9102641.398932116,-326361.29624667513,0,9429002.695178792,-24608956.10180588,0,5170356.756212758,25718594.142035116,128578553.2456518,134858548.04209378,431679957.53628105,29805040.422187246,401874917.1140938,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,431679957.53628105,29805040.422187246,401874917.1140938,34174962.917441055,11075046.629193313,566814.0998498381,22533102.188397907,0,10912061.309610812,5505155.67891588,5406905.630694932,0.0,0,-23262901.60783024,37548072.732737824,-2324450.9388223705,0,39872523.6715602,3373109.815296769,0,3082454.691872562,23567748.292499952,-44262724.62425377,-14239411.824584492,414358091.01982397,26722585.730314683,387635505.2895093,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2023,414358091.019824,26722585.730314683,387635505.28950936,33641178.061257794,10238367.116059892,499611.0979173261,22903199.847280577,0,10075381.796477392,4833125.65959076,5242256.136886632,0.0,0,-23565796.264780402,579856.5551054259,-4694275.527369616,0,5274132.082475042,-33061321.50615237,0,547980.6095170164,14675285.18852334,191882027.40743488,174043971.69932288,587854082.1096299,26174605.120797668,561679476.9888322,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,0.0,0.0,0.0,15057624.277635502,12226531.679582858,719562.5429582996,2111530.055094344,0,11999666.66666653,6968760.416666666,5030906.249999863,0.0,0,-3057957.6109689716,4135698.0,-60370875.0000005,0,64506573.0000005,-10921926.277635502,0,-55339968.75000063,312766.15872633905,0.0,-65949128.86890979,-10609160.118909158,55339968.75000063,-65949128.86890979,SPUL_NEW
2024-03-01,ASURANSI Q-INVESTA LINK DOLLAR_2024,-10609160.118909165,55339968.75000063,-65949128.8689098,17281134.948288023,13874067.679582749,786216.1429582996,2620851.125746973,0,13647202.666666418,7635296.416666666,6011906.249999752,0.0,0,-3633932.281621605,0.0,-11772000.000000097,0,11772000.000000097,-17281134.948288023,0,-5760093.750000345,-1486314.2687781097,0.0,-24527542.967066474,-29376609.335975297,61100062.500000976,-90476671.83597627,SPUL_NEW
2023-12-01,ASURANSI Q-INVESTA LINK_2019,2945057093.3832397,96114893.27466607,2848942200.108574,167525477.3159712,97237325.94741262,7045211.970001051,63242939.39855751,0,92700553.16089487,65915346.91349275,26785206.24740212,0.0,0,-74824924.15507632,577604990.9365208,-32328825.10709275,0,609933816.0436136,410079513.6205496,0,-5543618.859690629,1227612.4780411324,-344961074.0936891,60802433.14521104,3011403145.3881416,101658512.13435669,2909744633.253785,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2019,3011403145.3881416,101658512.13435668,2909744633.253785,130361813.68441883,100733888.81736562,7439328.014363429,22188596.85268978,0,96169084.21473673,69828475.5410054,26340608.673731327,0.0,0,-34192729.4696821,133191605.6541977,-24887064.652057968,0,158078670.30625567,2829791.9697788656,0,1453544.021673359,61557095.177548766,329785933.63196707,395626364.80096805,3405575966.1674366,100204968.11268333,3305370998.0547533,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2019,3405575966.1674366,100204968.11268333,3305370998.0547533,125126040.17080939,102404260.69277658,7674423.94762938,15047355.530403433,0,97822909.55634324,72162888.33986047,25660021.216482773,0.0,0,-27303130.614466146,165119560.35619667,-19129768.391433712,0,184249328.7476304,39993520.18538728,0,6530252.825049061,-64421350.98705842,-345320305.4758773,-363217883.4524994,3035827829.8898883,93674715.28763427,2942153114.602254,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2019,3035827829.8898883,93674715.28763428,2942153114.602254,146885301.4306895,117265604.11239386,9190719.601406366,20428977.716889303,0,112662505.16328491,87304097.06495471,25358408.0983302,0.0,0,-34222796.2674046,221131624.39929295,-18538002.985970177,0,239669627.38526312,74246322.96860343,0,6820405.112360023,57293106.3680082,161155358.75737363,299515193.2063453,3328522617.9838734,86854310.17527425,3241668307.808599,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2020,2527985013.429684,119520263.05128947,2408464750.3783946,157645249.2216347,94585560.42293923,7086575.528423066,55973113.270272404,0,91123334.54288016,67403529.4041716,23719805.138708565,0.0,0,-66521914.67875452,340957492.2541323,-22306097.960358437,0,363263590.2144907,183312243.03249758,0,1413707.1783501282,-28694224.323128104,-308100131.8003623,-152068405.9126427,2374502900.338691,118106555.87293933,2256396344.465752,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2020,2374502900.338691,118106555.87293933,2256396344.465752,122794318.53473884,93345261.92444062,6922713.200404418,22526343.409893803,0,89862776.17665045,65744646.25625399,24118129.92039646,0.0,0,-32931542.35808839,67264113.76104747,-27894273.261287533,0,95158387.022335,-55530204.77369137,0,-3776143.3408910744,58808692.23610808,208562902.10268068,208065246.22420633,2586344289.903789,121882699.21383041,2464461590.6899586,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2020,2586344289.9037886,121882699.2138304,2464461590.689958,115190183.4080528,92768347.56300282,6884660.468138686,15537175.376911301,0,89276580.02070287,65354837.13908692,23921742.88161596,0.0,0,-25913603.387349933,51214051.76881802,-14175453.844084773,0,65389505.61290279,-63976131.63923478,0,9746289.037531186,-51807271.4273246,-118494763.35927095,-224531877.38829917,2352066123.477958,112136410.17629921,2239929713.301659,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2020,2352066123.4779587,112136410.17629923,2239929713.3016596,122181337.2341807,93105448.8167972,6936868.235048038,22139020.182335462,0,89606217.6420103,65869451.175693475,23736766.466316827,0.0,0,-32575119.592170402,289328245.3009609,-4336254.501920841,0,293664499.8028817,167146908.0667802,0,19400511.964395985,40514176.908976845,244827072.83760095,471888669.777754,2804554281.2913165,92735898.21190324,2711818383.0794134,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2021,1717518184.4002707,120152732.77815503,1597365451.6221156,-446300307.6016393,-402888128.87866956,-43412178.72296971,-0.0,0,-943433605.068656,113363525.05345744,31233658.351027552,-1088030788.473141,0,-497133297.4670167,350436731.5341624,-58987670.11972106,0,409424401.65388346,-291293749.3373393,0,-27754011.76869351,-5069277.314249971,-272320841.77418274,-596437880.1944655,1148834315.9744985,147906744.54684854,1000927571.42765,SPUL
2024-01-01,ASURANSI Q-INVESTA LINK_2021,1148834315.9744985,147906744.54684854,1000927571.42765,392805317.64933205,359911703.5256803,32893614.12365176,-0.0,0,-1437865062.795391,111702009.31622097,30975562.28916277,-1580542634.400775,0,-1830670380.4447231,138289791.7135482,-12186493.306354502,0,150476285.0199027,-1835058160.3365588,0,18789068.98280827,-12474724.902922725,486127086.1591239,-1342616730.0975492,-212571483.10585895,129117675.56404027,-341689158.6698992,SPUL
2024-02-01,ASURANSI Q-INVESTA LINK_2021,-212571483.10585898,129117675.56404026,-341689158.6698992,243598218.64642206,224242643.44047028,19355575.205951773,-0.0,0,1779052759.8847394,108882012.53472178,30686891.380952545,1639483855.969065,0,1535454541.2383173,166378512.58702016,-18670663.797610942,0,185049176.3846311,1562264149.909663,0,12016227.583341602,-5719287.439141639,-495085914.5847461,1073475175.4691167,848887464.7799162,117101447.98069866,731786016.7992175,SPUL
2024-03-01,ASURANSI Q-INVESTA LINK_2021,848887464.7799162,117101447.98069867,731786016.7992175,171817639.94665143,139756527.60883173,10959242.550575607,21101869.787244074,0,1156396239.4034843,106970884.46833712,30164102.10307568,1019261252.8320715,0,984578599.4568329,148770285.26441118,-19377886.493506838,0,168148171.75791803,996213898.1498313,0,10786215.609568842,53374647.9302701,307865187.51815665,1368239949.2078269,2206341198.3781743,106315232.37112983,2100025966.0070443,SPUL
2023-12-01,ASURANSI Q-INVESTA LINK_2022,2925222045.5558443,346911213.11664486,2578310832.4391994,-897117616.8830416,-807613069.5909661,-89504547.29207551,-0.0,0,-66868525.67831743,271070591.2809198,87432403.32978903,-425371520.28902626,0,830249091.2047242,964293117.7846011,-113901056.82779513,0,1078194174.6123962,1436039214.3786163,0,-26468653.498006105,-15118359.093212796,-808310848.948446,586141352.8389513,3537832051.8928013,373379866.61465096,3164452185.2781506,SPUL
